customer_id,trans_date,tran_amount
CS6078,28-Oct-11,57
CS4388,26-May-12,68
CS1531,04-Jan-12,89
CS1439,10-Feb-15,80
CS3205,14-May-12,65
CS3050,30-Mar-13,36
CS3075,04-Sep-13,45
CS2108,18-Sep-12,81
CS2091,05-Oct-11,84
CS5943,06-Jul-14,61
CS1725,07-Jan-13,76
CS2890,24-Jul-12,45
CS1465,08-Dec-12,57
CS5535,15-Jul-13,47
CS6068,27-Jan-13,103
CS1944,27-May-12,64
CS3511,08-Mar-15,54
CS3143,01-Feb-15,35
CS2417,01-Apr-12,86
CS5723,14-Apr-13,76
CS6075,18-Jul-12,90
CS4566,25-Oct-14,45
CS5329,10-Nov-11,61
CS4548,16-Oct-14,102
CS2688,18-Nov-12,104
CS5069,20-May-14,102
CS3513,29-Feb-12,100
CS5662,14-Dec-12,99
CS1413,30-Jun-11,89
CS1499,16-Oct-14,102
CS5928,17-Oct-13,46
CS4170,13-Jan-14,36
CS1660,20-Feb-12,55
CS2695,20-Feb-12,86
CS1729,09-Jun-13,93
CS2319,04-Mar-14,81
CS3901,25-Sep-11,82
CS5970,05-Jan-15,50
CS4916,23-Jun-14,103
CS4028,20-Jun-11,103
CS1528,25-Oct-11,84
CS5169,07-Apr-13,63
CS2027,12-Apr-14,50
CS6109,26-Jul-12,38
CS4929,01-Feb-15,48
CS2120,12-Aug-14,70
CS4326,15-Jan-15,76
CS2783,24-Jun-11,89
CS1443,01-Dec-13,55
CS3320,17-Jan-12,35
CS1632,19-Apr-12,51
CS1778,06-Jun-14,74
CS5630,15-Feb-15,70
CS2917,14-Feb-13,97
CS4734,07-Oct-13,80
CS3352,07-Mar-13,99
CS5752,25-Dec-14,55
CS4750,19-Mar-13,79
CS4925,26-Jun-13,57
CS1633,26-Feb-15,42
CS5768,13-Sep-14,58
CS5552,21-Jul-12,80
CS1785,26-Feb-15,41
CS1159,12-Nov-11,48
CS2065,13-Feb-12,83
CS5359,16-Jul-11,102
CS5072,15-Jun-12,42
CS4713,02-Oct-13,82
CS2739,14-Jul-12,90
CS1210,25-May-11,48
CS3086,30-Apr-14,60
CS4375,01-Oct-12,55
CS1935,18-Jul-14,45
CS1507,25-Dec-12,82
CS2298,14-May-12,97
CS4412,04-Jun-14,44
CS2275,20-Mar-14,81
CS3891,17-Feb-15,100
CS5548,13-Oct-12,76
CS5969,17-May-12,54
CS4341,07-Oct-14,42
CS1841,23-Jul-12,97
CS6104,25-Nov-14,94
CS5788,05-Apr-14,93
CS1295,28-Feb-15,74
CS4808,18-May-12,70
CS4446,04-Jun-11,49
CS4754,13-Jul-12,58
CS3181,18-Aug-14,90
CS6018,13-Feb-12,53
CS2221,06-Jun-11,88
CS2089,21-Nov-11,73
CS2668,24-Sep-11,77
CS2136,17-Sep-11,74
CS1676,20-Jan-14,57
CS4925,08-Sep-11,42
CS3877,17-Sep-13,74
CS4096,17-Nov-13,71
CS2381,11-Feb-12,57
CS1524,28-Dec-11,92
CS5393,20-May-11,74
CS5777,16-Aug-14,38
CS5766,26-Sep-11,61
CS1845,01-Jul-14,96
CS1989,07-Mar-15,92
CS2137,23-Sep-11,36
CS3191,29-Jun-13,70
CS4395,07-May-13,50
CS5447,25-Dec-11,84
CS4178,31-Aug-11,62
CS5980,12-Dec-12,36
CS2417,23-Dec-13,90
CS1240,28-Feb-14,71
CS2603,21-Nov-11,104
CS3650,13-Jan-14,45
CS2223,13-Mar-15,74
CS2300,23-Dec-14,58
CS4692,25-Sep-13,62
CS2139,27-Jun-14,103
CS1869,30-Dec-12,51
CS2840,20-Nov-11,91
CS4093,26-Jan-13,82
CS4871,24-Aug-13,38
CS3258,03-Jul-14,74
CS3617,21-Sep-14,98
CS1189,13-Mar-13,104
CS2985,27-Dec-11,61
CS5294,26-Oct-14,96
CS2984,07-Jul-14,50
CS4729,07-Jul-13,48
CS2656,30-Jan-15,82
CS5259,01-Nov-11,76
CS2695,12-Sep-12,55
CS3408,26-Apr-14,97
CS1137,01-Jan-13,100
CS5710,20-Jan-13,98
CS3049,23-Jul-12,66
CS3137,25-Mar-14,69
CS2617,25-Jan-13,103
CS2713,15-Jan-15,88
CS3221,29-Jun-11,80
CS3593,25-Aug-12,85
CS2416,10-Feb-13,35
CS2032,19-Oct-11,69
CS4963,25-Dec-14,70
CS1153,05-Nov-14,40
CS3520,13-Jul-11,66
CS2037,17-Mar-13,72
CS5624,09-May-12,95
CS1557,07-Aug-11,60
CS5626,05-Aug-11,96
CS2692,06-Jul-14,102
CS2962,22-Nov-13,77
CS1364,02-Jan-15,69
CS4180,06-Dec-11,71
CS2436,11-Aug-12,79
CS1962,07-May-13,76
CS3026,16-Jan-13,84
CS1652,26-Feb-12,45
CS5274,07-Aug-11,66
CS1615,08-Feb-13,76
CS3335,12-May-14,96
CS1268,01-May-13,74
CS2895,25-Jan-14,41
CS2628,31-Oct-12,75
CS1722,23-Feb-12,40
CS1831,28-Jun-11,83
CS3884,29-Oct-12,67
CS3494,30-Dec-14,63
CS2235,08-Dec-13,87
CS4706,26-Jul-13,102
CS5493,06-Mar-13,51
CS4418,06-Apr-14,45
CS5999,05-May-14,36
CS3904,29-Nov-12,100
CS2869,29-Oct-14,85
CS1920,14-Nov-13,66
CS2909,22-Feb-12,98
CS4331,26-Oct-11,73
CS1528,07-Oct-11,73
CS4053,17-May-14,89
CS4103,11-Jun-11,69
CS3051,24-Oct-12,81
CS2643,30-Jul-13,39
CS4766,30-Nov-12,52
CS2837,01-Jan-12,55
CS1848,29-Apr-12,69
CS3028,18-Sep-13,71
CS1336,16-Dec-12,46
CS5717,21-May-11,50
CS5110,06-Mar-15,74
CS5643,11-Nov-13,82
CS2595,26-Oct-14,35
CS5294,01-Oct-14,52
CS3961,09-Sep-11,92
CS3170,26-Nov-12,55
CS2724,11-Nov-13,88
CS2039,06-Mar-14,46
CS5091,16-Sep-13,103
CS4154,08-Sep-12,49
CS4789,06-Jul-13,77
CS2591,02-Oct-11,75
CS4951,02-Apr-13,100
CS2680,30-Aug-11,54
CS4269,26-May-12,69
CS3919,17-Jun-13,74
CS3995,14-Apr-13,58
CS5879,04-Feb-14,58
CS5368,29-Sep-12,63
CS1681,23-Jan-13,68
CS4967,27-Mar-13,50
CS5262,30-Jun-12,50
CS1807,18-Jul-13,83
CS1293,13-Aug-14,39
CS5808,27-Oct-11,59
CS1957,02-Sep-13,105
CS4620,01-May-14,78
CS1623,27-Nov-12,60
CS5570,16-Feb-14,54
CS2052,25-Jun-11,60
CS3236,12-Jun-12,36
CS5337,03-Oct-14,104
CS3366,02-Apr-14,63
CS1185,15-Apr-12,47
CS1710,21-Feb-14,89
CS1615,22-Sep-14,79
CS3068,09-Sep-12,49
CS5491,11-Dec-11,76
CS4230,02-Oct-14,79
CS1715,31-May-14,55
CS2885,27-Oct-11,39
CS2874,27-May-11,66
CS2416,11-Aug-11,64
CS1334,27-Jan-13,81
CS1755,01-Jan-12,40
CS4546,17-Jun-12,55
CS2763,21-Aug-14,46
CS3893,11-May-13,47
CS4814,20-Jul-12,63
CS4136,15-Sep-12,105
CS4078,30-Oct-14,72
CS2254,09-Oct-14,70
CS1526,12-Dec-11,65
CS5434,24-Apr-13,76
CS5197,07-Jul-13,45
CS3222,19-Feb-15,63
CS5334,30-Jan-14,92
CS2676,26-Feb-13,74
CS4583,08-Aug-14,98
CS3768,15-Mar-12,73
CS3848,13-May-12,64
CS3438,12-Jul-12,37
CS5080,22-Oct-11,52
CS3034,17-Jul-12,72
CS1975,05-Oct-11,42
CS6016,07-Dec-14,67
CS1991,08-Aug-12,75
CS3292,09-Feb-15,75
CS5766,27-May-14,44
CS2769,15-Jun-13,91
CS1880,19-May-11,101
CS5433,30-Oct-11,64
CS3499,21-May-12,40
CS5135,28-Oct-11,36
CS2492,11-May-14,53
CS3258,05-Dec-14,94
CS2813,05-Jan-14,64
CS3022,02-Feb-14,74
CS2327,05-Jul-11,43
CS5138,19-Jul-13,57
CS5515,04-Sep-12,38
CS4330,06-Apr-13,89
CS4759,18-Oct-14,86
CS1122,21-Dec-13,94
CS5265,17-Jul-12,55
CS5088,16-Jun-11,72
CS6111,17-Mar-13,99
CS1949,24-Aug-13,35
CS5817,26-Jul-11,79
CS3933,18-May-12,54
CS1408,22-Oct-12,87
CS2076,04-Nov-11,105
CS4626,29-Oct-13,72
CS4941,16-Aug-13,42
CS2387,13-Apr-14,56
CS3082,31-Jul-11,39
CS5860,20-Apr-12,76
CS3703,24-Nov-11,55
CS3433,23-Aug-14,51
CS5473,05-Nov-11,64
CS3918,09-Oct-11,102
CS2595,04-Apr-14,41
CS2905,15-Dec-14,66
CS4753,24-Aug-11,50
CS5032,02-Feb-15,92
CS4671,25-Jan-12,82
CS2498,27-Sep-14,71
CS3996,14-May-12,70
CS5670,22-Jun-14,93
CS1554,26-Jan-13,52
CS4332,30-Apr-14,61
CS3734,06-Dec-14,97
CS1231,13-Oct-14,72
CS5746,01-Apr-13,95
CS5259,11-Sep-13,76
CS3826,11-Jan-14,61
CS3609,10-Feb-12,101
CS4203,24-Dec-13,42
CS3342,29-Nov-12,36
CS5099,21-Mar-12,103
CS2682,27-Jan-13,47
CS5664,03-Oct-12,82
CS2109,19-Apr-14,56
CS2600,31-Jan-12,77
CS2910,29-Jun-13,45
CS1501,16-Mar-12,84
CS5290,15-Oct-12,99
CS2785,02-Dec-14,73
CS3758,03-Oct-13,57
CS5119,07-Apr-13,53
CS4613,31-Mar-14,80
CS4730,05-Oct-13,50
CS2962,15-Aug-13,82
CS3809,05-Sep-14,86
CS1362,08-May-13,101
CS3253,23-Sep-14,47
CS5978,17-Jul-14,70
CS2223,09-Feb-14,62
CS5070,30-Oct-13,69
CS3679,29-Jun-11,46
CS1797,19-Dec-11,65
CS4213,11-Jul-12,70
CS2980,28-Oct-13,104
CS1115,07-Oct-13,79
CS2719,05-Apr-12,45
CS4313,06-May-13,56
CS4445,15-May-13,83
CS3527,25-Jan-12,62
CS5459,02-Sep-13,45
CS4321,08-Feb-12,37
CS4534,29-May-14,56
CS2602,17-Apr-12,91
CS2900,09-Jul-14,52
CS1636,10-Jul-14,48
CS5626,29-Sep-13,64
CS4499,12-Mar-15,77
CS3010,14-Oct-12,88
CS4907,24-Sep-12,103
CS1691,22-Nov-13,104
CS4145,23-Nov-11,80
CS2590,11-Jun-13,51
CS5735,29-Oct-12,70
CS1910,01-Aug-14,89
CS2104,22-Nov-14,55
CS2246,23-Dec-12,59
CS4325,02-Feb-15,105
CS2531,22-Feb-12,77
CS4836,13-Jun-11,98
CS5308,04-Mar-12,60
CS4959,19-Jul-14,102
CS2679,17-Mar-14,58
CS2375,03-Jul-14,104
CS2048,27-Nov-14,75
CS1158,02-Nov-14,77
CS1908,01-Jun-13,47
CS3356,10-Apr-12,36
CS5453,15-Mar-14,70
CS2510,25-Nov-12,56
CS5697,06-May-13,100
CS4733,13-Jul-14,77
CS5474,27-Sep-14,47
CS5175,08-Jul-13,71
CS1259,10-Feb-13,80
CS1128,31-Dec-14,52
CS4990,27-Jun-12,101
CS2783,14-Jun-13,85
CS2018,18-Jan-15,76
CS2564,30-Dec-12,95
CS3670,27-Aug-14,45
CS3646,30-Nov-14,88
CS3314,29-Apr-14,76
CS3557,13-Jan-12,43
CS5483,11-Oct-14,74
CS2090,28-Aug-14,46
CS6102,22-Jun-13,54
CS5129,18-Oct-12,40
CS4179,31-Aug-11,98
CS2215,02-Sep-12,97
CS2720,04-Aug-14,72
CS2881,03-Nov-11,84
CS2641,03-May-12,64
CS5833,13-Dec-12,39
CS5287,30-Apr-12,74
CS4382,09-Dec-11,74
CS4106,26-Apr-13,103
CS5161,24-Feb-12,46
CS1160,31-Jan-15,65
CS4230,21-Jan-13,56
CS1772,02-Jun-12,97
CS1681,22-Aug-13,46
CS2425,07-Aug-14,90
CS4910,02-Aug-12,48
CS4104,21-Dec-11,95
CS2238,27-Oct-12,41
CS2477,30-May-12,54
CS5443,18-Dec-13,94
CS4914,04-Apr-12,52
CS5610,23-Jun-14,37
CS3675,04-Sep-13,70
CS1708,10-Apr-12,49
CS1805,23-May-14,46
CS1829,11-Oct-12,82
CS4519,24-Jul-14,82
CS1895,23-Sep-12,98
CS1573,30-Nov-14,102
CS2351,03-Sep-14,61
CS5515,13-May-14,64
CS5508,15-Jul-13,47
CS1154,29-Sep-13,81
CS2061,09-Feb-13,73
CS2555,23-Aug-14,63
CS1292,13-Jul-12,51
CS5436,09-Sep-11,82
CS3885,28-Jul-13,104
CS2625,01-Nov-13,73
CS2227,30-Aug-13,95
CS5721,07-Nov-11,88
CS4102,27-Feb-15,56
CS4952,22-Jul-11,56
CS5952,15-Jul-13,80
CS3224,14-Jul-13,42
CS2347,04-Dec-13,47
CS3661,13-May-13,40
CS4827,15-Oct-13,46
CS3756,09-Jul-13,65
CS3769,04-May-13,53
CS2564,16-May-12,84
CS3000,08-May-14,69
CS5632,03-Jun-12,54
CS1499,27-Jan-14,88
CS3718,18-Nov-14,45
CS2296,25-Dec-13,46
CS3414,30-Nov-12,40
CS1446,05-Dec-13,90
CS3728,04-Aug-14,69
CS5945,30-Sep-11,93
CS3984,26-Jun-14,98
CS1456,10-Feb-12,96
CS5193,10-Jul-12,103
CS4113,28-Jan-13,102
CS4075,07-May-13,75
CS2374,18-Dec-11,95
CS2483,29-Jun-12,60
CS3377,17-Oct-11,68
CS5291,19-Jun-14,71
CS4396,24-Jan-15,95
CS4696,10-Oct-12,52
CS1960,14-Sep-14,56
CS3674,19-Oct-13,55
CS4039,21-Nov-11,35
CS5018,24-Feb-14,48
CS5162,06-Feb-14,93
CS5450,08-Jul-12,84
CS3608,28-Mar-14,82
CS3962,18-Jul-14,58
CS2694,05-Feb-13,53
CS2981,14-Dec-11,42
CS4249,04-Nov-12,53
CS5637,13-Aug-12,72
CS3120,01-Nov-14,96
CS3603,21-Oct-14,68
CS2207,18-Jul-11,68
CS5959,23-Dec-14,37
CS4605,06-Apr-13,89
CS3587,02-Jun-13,105
CS4317,14-Jan-12,48
CS3851,18-Sep-12,75
CS4747,07-Dec-11,87
CS5043,14-Jul-13,67
CS4002,20-Nov-13,55
CS4893,13-Feb-14,50
CS2549,13-Nov-12,50
CS2608,27-Jun-12,38
CS2876,14-Oct-13,79
CS3962,13-Dec-13,63
CS1589,18-Mar-14,87
CS4713,02-Nov-12,75
CS5824,04-Dec-11,52
CS3191,20-Aug-14,51
CS3724,18-Jul-12,62
CS4098,23-Sep-13,72
CS5516,06-Sep-11,93
CS2210,30-Jul-11,96
CS2523,21-Apr-13,44
CS4013,19-Oct-12,65
CS3369,07-Feb-12,71
CS6094,08-Jul-13,89
CS1746,04-Jun-12,102
CS2736,03-Aug-11,40
CS5189,22-Jun-14,55
CS5625,01-Sep-14,64
CS2253,17-Jul-14,85
CS2361,08-Oct-13,55
CS3463,23-May-12,92
CS4771,13-Oct-13,94
CS5582,04-Jan-14,76
CS5410,13-Dec-12,90
CS1964,30-Dec-11,54
CS4451,20-Dec-14,100
CS2998,15-Aug-12,53
CS4587,06-Mar-13,83
CS2417,23-Dec-14,91
CS2372,13-Jan-13,38
CS2922,02-Jul-11,105
CS1349,12-Feb-14,79
CS5797,11-Oct-14,70
CS3362,11-Mar-13,71
CS5058,23-Apr-13,35
CS2677,13-Aug-14,47
CS2412,18-Apr-12,83
CS2749,24-Oct-14,81
CS4543,16-May-14,54
CS2414,26-Jun-14,101
CS3832,05-Sep-14,88
CS2986,09-May-13,44
CS5592,01-Jun-12,93
CS2325,06-Sep-13,49
CS3334,26-Aug-11,81
CS5555,14-Nov-14,104
CS3957,20-Apr-13,48
CS2272,09-Sep-11,42
CS3354,31-Aug-11,75
CS3931,22-Jul-12,85
CS2095,06-Dec-11,96
CS2013,01-Oct-14,93
CS2264,23-Oct-14,82
CS4842,06-Nov-11,53
CS3851,06-Jan-14,95
CS2132,01-Apr-14,95
CS2758,08-Nov-13,40
CS1514,01-Sep-13,40
CS1441,31-Jul-14,69
CS2336,07-Feb-15,88
CS3808,23-Oct-13,85
CS2289,07-Sep-12,61
CS1987,10-Feb-15,103
CS4486,03-Nov-11,54
CS5326,14-Sep-14,103
CS3289,11-Mar-14,72
CS5101,26-Jan-12,36
CS3457,14-Jun-12,90
CS2600,19-Sep-11,89
CS1479,22-Feb-14,88
CS3392,13-Aug-13,83
CS2121,28-Sep-12,54
CS3914,27-Oct-12,47
CS1709,26-Mar-14,71
CS4008,12-Apr-14,95
CS2662,31-Dec-12,85
CS5687,04-Jan-15,99
CS2398,17-Mar-12,86
CS2199,20-Dec-14,38
CS1399,21-Feb-15,42
CS3207,05-Mar-12,97
CS2612,18-Feb-13,56
CS5850,28-Mar-13,67
CS4608,29-Jun-14,99
CS5488,21-Sep-13,64
CS2855,18-Feb-12,65
CS3265,13-Jul-14,38
CS4086,10-May-13,75
CS5571,22-Nov-13,58
CS5500,07-Feb-15,95
CS2731,01-Mar-12,103
CS5482,22-Sep-14,92
CS4885,08-Feb-13,79
CS2311,26-Dec-12,101
CS3755,15-Jul-11,59
CS2713,29-Sep-13,47
CS4441,30-Nov-12,35
CS1684,07-Jan-15,55
CS4628,02-May-13,86
CS4919,09-Oct-11,91
CS4542,06-Mar-15,71
CS3979,06-Jan-13,50
CS4397,17-Mar-14,35
CS5214,17-Feb-12,45
CS3774,11-Mar-13,76
CS1878,15-Jul-13,99
CS4279,04-Jul-13,97
CS3447,17-Aug-13,47
CS5802,11-Jul-14,76
CS1857,15-Nov-11,81
CS2972,20-Jun-12,76
CS3443,15-Feb-12,51
CS3369,02-Dec-14,38
CS3579,23-Jul-11,37
CS3108,21-Oct-11,55
CS4405,16-Feb-12,97
CS4683,06-May-13,65
CS4848,17-Mar-12,38
CS3362,05-Jan-13,54
CS5124,11-May-14,66
CS4220,25-Mar-12,63
CS2909,19-Jan-13,80
CS3494,22-Jan-14,47
CS4156,28-Mar-14,77
CS4989,03-Sep-12,79
CS6072,31-Mar-13,79
CS1932,24-Oct-14,69
CS4731,21-Aug-13,37
CS6014,30-Mar-14,42
CS5475,13-Jun-11,49
CS5834,15-Jan-12,43
CS1985,07-Oct-12,42
CS4998,19-Dec-11,101
CS3912,08-Sep-13,89
CS3824,01-Jan-15,93
CS3805,13-Dec-12,82
CS5936,16-Oct-14,98
CS2265,11-Aug-11,78
CS1519,24-Feb-14,58
CS5038,25-Oct-11,47
CS2104,17-Aug-14,64
CS2431,21-May-14,77
CS4403,27-Jan-14,98
CS4700,31-Oct-11,49
CS2919,22-Jun-11,63
CS3171,06-Aug-12,81
CS2785,08-Jul-14,80
CS3089,19-Jun-13,83
CS1805,09-Feb-13,72
CS1632,11-Jan-14,56
CS5843,27-Aug-12,63
CS3159,24-Apr-12,53
CS1124,26-Aug-13,72
CS4661,08-Jul-11,48
CS5502,14-May-13,82
CS3403,10-Dec-11,67
CS1237,06-Jun-14,77
CS1835,28-Feb-12,103
CS5289,17-Feb-12,51
CS5232,10-Jul-12,47
CS4158,31-Dec-13,96
CS1862,04-Jun-14,37
CS6078,23-Jul-13,47
CS5961,05-Jan-13,52
CS1988,11-Sep-13,73
CS5433,24-Apr-13,60
CS2499,29-Feb-12,87
CS5929,25-Jun-14,76
CS4750,13-Dec-13,57
CS1132,14-Jan-13,43
CS4512,15-Feb-14,58
CS1312,05-Nov-12,105
CS2615,30-Mar-12,58
CS2668,23-Jan-14,72
CS3459,16-Dec-14,83
CS5346,18-Apr-14,55
CS5399,21-Sep-12,35
CS1773,05-Jun-13,56
CS5792,03-Jun-14,48
CS2316,08-Sep-14,39
CS2973,13-Nov-11,60
CS4179,09-Sep-11,78
CS4483,26-Aug-13,69
CS3767,29-Jun-14,98
CS2034,25-Aug-11,40
CS2728,24-May-14,70
CS6078,01-Jun-12,64
CS2688,06-Sep-12,85
CS2849,25-Jun-14,53
CS3541,31-Dec-11,72
CS3512,14-Oct-11,95
CS3372,31-Jan-15,40
CS2420,15-Jan-12,79
CS2557,11-Mar-15,104
CS5629,19-Apr-14,85
CS5010,26-Aug-12,69
CS3184,13-Mar-12,95
CS4055,15-Oct-12,59
CS5226,23-Oct-13,87
CS5078,08-May-12,65
CS3524,04-Mar-12,48
CS2929,09-Apr-14,58
CS1320,02-Aug-14,51
CS1282,21-Oct-11,99
CS2905,30-Jul-12,71
CS3396,02-May-14,62
CS1647,01-May-13,61
CS1639,17-Aug-14,55
CS2121,03-Oct-12,99
CS1694,24-May-13,54
CS1935,20-Jul-13,54
CS4870,14-Mar-15,62
CS2237,19-Mar-14,79
CS1865,13-Dec-11,63
CS5389,18-Apr-12,39
CS4009,24-Sep-12,73
CS5098,27-May-12,62
CS3836,12-Dec-12,46
CS5225,13-Aug-12,37
CS1875,11-Dec-14,68
CS3891,16-Oct-13,60
CS1826,07-Nov-13,100
CS1933,24-Jul-12,46
CS3975,01-Oct-11,60
CS3070,17-Jun-14,55
CS5889,15-Oct-11,51
CS4062,04-Jul-14,92
CS1854,10-Jul-12,89
CS4682,29-Jan-13,102
CS4431,30-Dec-13,60
CS4297,01-Aug-14,99
CS4614,01-Jan-13,97
CS2726,04-Jun-12,93
CS4679,28-Jun-11,91
CS3713,11-Mar-14,56
CS2288,09-Feb-15,67
CS5560,17-Oct-14,102
CS4451,10-Oct-11,55
CS4314,24-Jun-14,105
CS2595,27-Oct-11,43
CS3231,09-Oct-12,54
CS2188,11-Dec-11,36
CS2634,13-Oct-12,44
CS1317,12-Apr-14,39
CS2873,10-Mar-12,54
CS2701,30-Jun-12,74
CS2946,06-Mar-13,74
CS3517,11-Nov-11,87
CS3356,15-Apr-12,75
CS5330,04-Aug-14,85
CS5885,31-May-12,44
CS2117,17-May-11,75
CS5642,26-Jun-14,37
CS5635,03-Jul-12,45
CS2852,30-Nov-12,38
CS2991,25-Sep-14,90
CS1294,08-Sep-14,55
CS6063,17-Jul-13,69
CS3753,12-Sep-12,90
CS3018,16-Dec-11,36
CS2824,27-Nov-11,80
CS4702,11-Oct-14,81
CS2159,18-Feb-15,64
CS4028,23-Jan-14,88
CS4477,05-Jan-12,76
CS5391,17-Jul-11,43
CS3854,28-May-11,38
CS3572,17-Dec-11,55
CS1332,11-Dec-11,48
CS2995,01-May-13,39
CS5738,01-Dec-12,58
CS4984,11-Dec-12,59
CS5589,27-Jul-12,58
CS1804,10-Nov-13,92
CS2251,27-May-11,42
CS1893,13-Mar-13,104
CS2215,27-Sep-11,88
CS1452,14-Jun-13,42
CS1169,25-Sep-12,41
CS3761,21-Jul-13,101
CS4252,14-Aug-12,46
CS4195,28-Aug-13,104
CS2718,16-Sep-14,66
CS5959,29-Dec-13,64
CS4369,09-Sep-11,42
CS1711,18-May-12,54
CS5081,03-Nov-13,59
CS4575,17-Apr-13,55
CS5834,01-Dec-13,59
CS4834,05-Mar-14,84
CS3706,21-Nov-14,99
CS4212,20-Jun-11,85
CS5108,24-Mar-13,78
CS3242,03-Apr-12,99
CS1576,07-Apr-13,56
CS4374,27-Aug-14,79
CS5201,27-Dec-14,74
CS1509,22-Feb-13,47
CS2119,10-Oct-14,50
CS2248,15-Jan-15,58
CS4690,25-Jul-12,55
CS1928,09-Mar-15,53
CS4405,16-May-11,60
CS5575,13-Jan-15,68
CS4733,09-Jan-12,57
CS2845,27-Nov-11,69
CS1540,22-May-14,40
CS1478,16-Dec-14,55
CS3394,28-Dec-14,78
CS1227,10-Apr-13,103
CS4287,14-Dec-13,51
CS2758,31-Aug-14,73
CS3182,26-Jun-13,71
CS4532,22-Feb-12,66
CS3198,23-Feb-14,52
CS3221,12-Oct-13,66
CS5838,12-Feb-14,66
CS4615,28-Mar-14,38
CS5112,09-Feb-14,98
CS6037,06-Jun-11,54
CS3905,21-Dec-12,72
CS4755,18-Feb-15,44
CS5235,07-Oct-13,101
CS3050,01-Jul-14,62
CS3649,26-Feb-15,45
CS5450,21-Jul-11,72
CS1900,01-Apr-14,82
CS5855,24-Nov-12,87
CS3902,25-Jun-12,67
CS3415,04-Nov-12,38
CS1336,14-Jul-14,78
CS5696,18-Mar-12,46
CS5439,28-May-14,99
CS4745,02-Sep-14,71
CS1388,12-Jun-14,38
CS4474,08-Dec-11,49
CS5383,15-Sep-14,63
CS2996,13-Nov-14,68
CS4693,30-Jul-11,72
CS2612,16-Jan-12,54
CS5497,16-Jul-14,50
CS4890,07-Oct-12,91
CS5394,27-Feb-13,82
CS2692,18-Jan-14,72
CS3935,23-May-14,64
CS2921,07-Nov-13,46
CS5799,09-Oct-14,103
CS5781,31-Dec-14,57
CS5068,21-Feb-15,83
CS2184,04-Aug-13,65
CS5273,07-Aug-14,76
CS5497,27-May-14,49
CS1525,03-Jan-13,88
CS2723,27-Jun-12,100
CS5486,29-Apr-14,60
CS6105,14-Mar-13,79
CS4816,20-May-14,89
CS3074,15-Oct-13,93
CS4859,11-Apr-12,80
CS1238,12-Apr-14,80
CS1976,01-Sep-11,51
CS5907,15-Oct-14,93
CS5603,04-Mar-14,72
CS3744,30-May-12,95
CS2312,09-Jun-13,71
CS3048,13-Jan-12,61
CS3573,29-Mar-14,95
CS5563,22-Mar-14,64
CS3027,16-Mar-13,46
CS1530,07-Jun-13,71
CS1390,22-Sep-11,65
CS5606,20-Mar-14,79
CS3021,26-Sep-11,38
CS4516,07-Mar-15,78
CS3578,19-Nov-14,61
CS4801,14-Oct-11,35
CS3744,27-Sep-12,90
CS2834,03-Apr-13,69
CS1424,14-Oct-12,79
CS3648,01-Sep-14,79
CS2215,24-Jul-12,71
CS3739,26-Jan-14,40
CS4506,04-Sep-14,80
CS5566,01-Oct-12,103
CS5088,23-Sep-14,68
CS1880,18-Sep-14,70
CS4837,23-Sep-12,92
CS5068,06-Feb-14,56
CS5521,14-Jul-11,57
CS4058,27-Jul-12,58
CS2635,15-Dec-11,64
CS5507,01-Nov-13,44
CS5677,15-Dec-13,65
CS4768,10-May-13,56
CS4862,30-Sep-13,88
CS5758,17-Jul-12,99
CS3541,09-Mar-14,39
CS3183,18-Jan-12,84
CS4125,09-Apr-14,48
CS5176,18-Jan-12,36
CS2751,08-Feb-13,55
CS1943,13-Jan-13,57
CS5274,17-Apr-14,35
CS2633,02-Mar-12,70
CS5162,16-Jul-12,56
CS4140,23-Oct-14,41
CS1935,18-Oct-13,81
CS5303,01-Sep-12,80
CS5906,02-Dec-14,74
CS3231,29-Sep-12,103
CS2154,29-Jul-14,36
CS5209,03-Sep-14,40
CS1421,10-Dec-11,63
CS3604,29-Sep-14,96
CS2623,11-Aug-11,54
CS1503,27-Feb-12,60
CS5508,31-Oct-11,91
CS3859,15-Oct-12,61
CS2754,11-Jun-14,86
CS5800,22-Jul-12,89
CS3943,17-Jul-14,57
CS4297,11-Feb-14,46
CS3521,30-Nov-14,82
CS4961,02-Aug-11,35
CS5917,07-Jan-13,47
CS2993,31-Jul-13,77
CS3385,17-Mar-13,59
CS2838,26-Aug-11,85
CS2368,09-Aug-11,101
CS1726,05-Jul-13,61
CS3329,29-Sep-12,101
CS1584,02-Mar-15,43
CS4752,15-Aug-14,51
CS3751,08-Sep-13,48
CS2367,03-Jun-13,52
CS3315,07-Mar-12,50
CS5420,28-May-11,102
CS5335,04-Jan-14,103
CS3115,31-Jul-14,64
CS1118,14-Mar-15,60
CS2068,11-Aug-11,88
CS5139,16-Jun-14,53
CS3531,19-Apr-14,87
CS2503,26-Jul-13,99
CS4864,21-Jan-14,42
CS2035,30-Mar-14,95
CS2179,11-Mar-14,84
CS1123,20-Feb-13,103
CS1371,18-Jul-11,98
CS5632,25-Dec-14,84
CS3615,15-Jul-13,37
CS3454,28-May-12,105
CS2633,15-May-13,60
CS1240,20-Jul-12,90
CS3194,20-Jan-13,97
CS5595,25-Feb-13,72
CS3523,28-Feb-14,103
CS2344,18-Nov-13,35
CS2774,14-May-12,82
